File,Function,Kind,TypeAnnotation
"src/webserver/SessionActions.jl","open","mtsig","Tuple{ServerSession, AbstractString, Any, Any, Any, UUID}"
"src/webserver/SessionActions.jl","add","mtsig","Tuple{ServerSession, Notebook, Bool}"
"src/webserver/SessionActions.jl","update_from_file_throttled","mtsig","Tuple{}"
"src/webserver/SessionActions.jl","in_session","mtsig","Tuple{}"
"src/webserver/SessionActions.jl","save_upload","mtsig","Tuple{Union{String, Vector{UInt8}}, Union{Nothing, AbstractString}}"
"src/webserver/SessionActions.jl","new","mtsig","Tuple{ServerSession, Any, UUID}"
"src/webserver/SessionActions.jl","shutdown","mtsig","Tuple{ServerSession, Notebook, Bool, Bool, Bool}"
"src/webserver/Static.jl","is_pluto_dev","mtsig","Tuple{}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Static.jl","frontend_directory","mtsig","Tuple{Bool}"
"src/webserver/Static.jl","should_cache","mtsig","Tuple{String}"
"src/webserver/Static.jl","asset_response","mtsig","Tuple{Any, Bool}"
"src/webserver/Static.jl","error_response","mtsig","Tuple{Integer, Any, Any, Any}"
"src/webserver/Static.jl","notebook_response","mtsig","Tuple{Any, Any, Any}"
"src/webserver/Static.jl","is_authenticated","mtsig","Tuple{ServerSession, HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Static.jl","http_router_for","mtsig","Tuple{ServerSession}"
"src/webserver/Static.jl","add_set_secret_cookie!","mtsig","Tuple{HTTP.Response}"
"src/webserver/Static.jl","with_authentication","mtsig","Tuple{Function, Bool}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Static.jl","create_serve_onefile","mtsig","Tuple{Any}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Static.jl","try_launch_notebook_response","mtsig","Tuple{Function, AbstractString, Any, Any, Any, Any, Vararg{Any}}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","notebook_from_uri","mtsig","Tuple{Any}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","<NA-name>","mtsig","Tuple{HTTP.Request}"
"src/webserver/Static.jl","serve_asset","mtsig","Tuple{HTTP.Request}"
"src/webserver/WebServer.jl","open_in_default_browser","mtsig","Tuple{AbstractString}"
"src/webserver/WebServer.jl","isurl","mtsig","Tuple{String}"
"src/webserver/WebServer.jl","swallow_exception","mtsig","Tuple{Any, Type{T}} where T"
"src/webserver/WebServer.jl","run","mtsig","Tuple{Vararg{Any}}"
"src/webserver/WebServer.jl","run","mtsig","Tuple{Configuration.Options}"
"src/webserver/WebServer.jl","run","mtsig","Tuple{String, Union{Nothing, Integer}, Vararg{Any}}"
"src/webserver/WebServer.jl","run","mtsig","Tuple{Integer, Vararg{Any}}"
"src/webserver/WebServer.jl","open_notebook!","mtsig","Tuple{ServerSession, Nothing}"
"src/webserver/WebServer.jl","open_notebook!","mtsig","Tuple{ServerSession, AbstractString}"
"src/webserver/WebServer.jl","open_notebook!","mtsig","Tuple{ServerSession, AbstractVector{<:AbstractString}}"
"src/webserver/WebServer.jl","run","mtsig","Tuple{ServerSession}"
"src/webserver/WebServer.jl","port_serversocket","mtsig","Tuple{Sockets.IPAddr, Any}"
"src/webserver/WebServer.jl","run","mtsig","Tuple{ServerSession, Any}"
"src/webserver/WebServer.jl","<NA-name>","mtsig","Tuple{}"
"src/webserver/WebServer.jl","<NA-name>","mtsig","Tuple{HTTP.Stream}"
"src/webserver/WebServer.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/WebServer.jl","server_running","mtsig","Tuple{}"
"src/webserver/WebServer.jl","<NA-name>","mtsig","Tuple{}"
"src/webserver/WebServer.jl","<NA-name>","mtsig","Tuple{}"
"src/webserver/WebServer.jl","<NA-name>","mtsig","Tuple{}"
"src/webserver/WebServer.jl","<NA-name>","mtsig","Tuple{}"
"src/webserver/WebServer.jl","get_favorite_notebook","mtsig","Tuple{Nothing}"
"src/webserver/WebServer.jl","get_favorite_notebook","mtsig","Tuple{String}"
"src/webserver/WebServer.jl","get_favorite_notebook","mtsig","Tuple{AbstractVector}"
"src/webserver/WebServer.jl","pretty_address","mtsig","Tuple{ServerSession, Any, Any}"
"src/webserver/WebServer.jl","process_ws_message","mtsig","Tuple{ServerSession, Dict, IO}"
"src/webserver/WebSocketFix.jl","readframe","mtsig","Tuple{WebSockets.WebSocket}"
"src/webserver/WebSocketFix.jl","readmessage","mtsig","Tuple{WebSockets.WebSocket}"
"src/webserver/data_url.jl","is_inside_pluto","mtsig","Tuple{Module}"
"src/webserver/data_url.jl","download_cool","mtsig","Tuple{AbstractString, AbstractString}"
"src/webserver/data_url.jl","download_cool_string","mtsig","Tuple{Vararg{Any}}"
"src/webserver/data_url.jl","download_cool_data","mtsig","Tuple{Vararg{Any}}"
"test/Bonds.jl","set_bond_value","mtsig","Tuple{Any, Any, Any}"
"test/Bonds.jl","set_bond_values!","mtsig","Tuple{Notebook, Dict, Any}"
"test/Configuration.jl","<NA-name>","mtsig","Tuple{}"
"test/Configuration.jl","local_url","mtsig","Tuple{Any}"
"test/Configuration.jl","withsecret","mtsig","Tuple{Any}"
"test/Configuration.jl","requeststatus","mtsig","Tuple{Any, Any}"
"test/Configuration.jl","tempcopy","mtsig","Tuple{Any}"
"test/Configuration.jl","local_url","mtsig","Tuple{Any}"
"test/Configuration.jl","server_running","mtsig","Tuple{}"
"test/Configuration.jl","<NA-name>","mtsig","Tuple{}"
"test/Configuration.jl","<NA-name>","mtsig","Tuple{}"
"test/Configuration.jl","<NA-name>","mtsig","Tuple{}"
"test/DependencyCache.jl","id","mtsig","Tuple{Any}"
"test/DependencyCache.jl","order_of","mtsig","Tuple{Any}"
"test/Dynamic.jl","get_unique_short_id","mtsig","Tuple{}"
"test/Dynamic.jl","stringify_keys","mtsig","Tuple{Dict}"
"test/Dynamic.jl","stringify_keys","mtsig","Tuple{Any}"
"test/Dynamic.jl","await_with_timeout","mtsig","Tuple{Function, Real, Real}"
"test/Dynamic.jl","send","mtsig","Tuple{Any, Any, Any}"
"test/Dynamic.jl","send_new_state","mtsig","Tuple{Any}"
"test/Dynamic.jl","wait_for_updates","mtsig","Tuple{Any}"
"test/Dynamic.jl","<NA-name>","mtsig","Tuple{}"
"test/Dynamic.jl","<NA-name>","mtsig","Tuple{Pluto.ClientRequest}"
"test/Dynamic.jl","<NA-name>","mtsig","Tuple{}"
"test/Dynamic.jl","Docs.getdoc","mtsig","Tuple{MyType}"
"test/Events.jl","test_listener","mtsig","Tuple{PlutoEvent}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","Base.sqrt","mtsig","Tuple{String}"
"test/ExpressionExplorer.jl","Base.sqrt","mtsig","Tuple{String}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","a","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","k","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any, Any, Any, Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any, Vararg{Any}, Vararg{Any}}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","A::MyType","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","Base.show","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"test/ExpressionExplorer.jl","<NA-name>","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG, TUPLE_ARG}"
"test/ExpressionExplorer.jl","<NA-name>","mtsig","Tuple{Any, Vararg{Any}, Vararg{Any}}"
"test/ExpressionExplorer.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","<NA-name>","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","hello","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","a","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","b","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","g","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Int64}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{A}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{A}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{T, Any} where T"
"test/ExpressionExplorer.jl","f","mtsig","(Tuple{T, Any} where S <: R) where T"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{MIME\"text/html\"}"
"test/ExpressionExplorer.jl","a","mtsig","Tuple{AbstractArray{T}} where T"
"test/ExpressionExplorer.jl","a","mtsig","(Tuple{AbstractArray{T, R}} where S) where T"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{A}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{A, B}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{A, B, Vararg{C}}"
"test/ExpressionExplorer.jl","obj::MyType","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","obj::MyType","mtsig","Tuple{}"
"test/ExpressionExplorer.jl","obj::MyType","mtsig","Tuple{Any, Vararg{Any}, Vararg{Any}}"
"test/ExpressionExplorer.jl","obj::MyType","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","obj::MyType","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","obj::MyType","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","::MyType","mtsig","Tuple{Any, Any}"
"test/ExpressionExplorer.jl","obj::typeof(Int64[])","mtsig","Tuple{Any, Float64}"
"test/ExpressionExplorer.jl","::Get(MyType)","mtsig","Tuple{Any, OtherType}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/ExpressionExplorer.jl","f","mtsig","Tuple{Any}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{Any}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{Any}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{Any}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{Any}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{Any}"
"test/Logging.jl","<NA-name>","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","references","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","f","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","get_expr_types","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","get_expr_types","mtsig","Tuple{Expr}"
"test/MacroAnalysis.jl","flatten","mtsig","Tuple{Any, Any}"
"test/MacroAnalysis.jl","flatten","mtsig","Tuple{AbstractVector, Any}"
"test/MacroAnalysis.jl","<NA-name>","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MacroAnalysis.jl","cell","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","disjoint","mtsig","Tuple{Any, Any}"
"test/MethodSignatures.jl","mutually_disjoint","mtsig","Tuple{Any, Vararg{Any}}"
"test/MethodSignatures.jl","<NA-name>","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","mutually_disjoint","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","methods_can_coexist","mtsig","Tuple{Vararg{Expr}}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{A}"
"test/MethodSignatures.jl","f","mtsig","Tuple{B}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{e(f{g})}"
"test/MethodSignatures.jl","f","mtsig","Tuple{h where i}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Tuple{X, T} where T}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Tuple{X, T}}"
"test/MethodSignatures.jl","f","mtsig","Tuple{A} where A"
"test/MethodSignatures.jl","f","mtsig","Tuple{A}"
"test/MethodSignatures.jl","f","mtsig","Tuple{String, Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, String}"
"test/MethodSignatures.jl","f","mtsig","Tuple{A}"
"test/MethodSignatures.jl","f","mtsig","Tuple{B}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, Vararg{Any}}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, Vararg{Z}}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, Vararg{X}}"
"test/MethodSignatures.jl","f","mtsig","Tuple{T} where T"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any, Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Int}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Int}"
"test/MethodSignatures.jl","f","mtsig","Tuple{String}"
"test/MethodSignatures.jl","f","mtsig","Tuple{String}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Vector}"
"test/MethodSignatures.jl","f","mtsig","Tuple{}"
"test/MethodSignatures.jl","f","mtsig","Tuple{Any}"
"test/MoreAnalysis.jl","ind","mtsig","Tuple{Cell}"
"test/MoreAnalysis.jl","cell_indices","mtsig","Tuple{Any}"
"test/MoreAnalysis.jl","transform","mtsig","Tuple{Any}"
"test/Notebook.jl","basic_notebook","mtsig","Tuple{}"
"test/Notebook.jl","cell_metadata_notebook","mtsig","Tuple{}"
"test/Notebook.jl","notebook_metadata_notebook","mtsig","Tuple{}"
"test/Notebook.jl","shuffled_notebook","mtsig","Tuple{}"
"test/Notebook.jl","shuffled_with_imports_notebook","mtsig","Tuple{}"
"test/Notebook.jl","init_packages!","mtsig","Tuple{Notebook}"
"test/Notebook.jl","bad_code_notebook","mtsig","Tuple{}"
"test/Notebook.jl","bonds_notebook","mtsig","Tuple{}"
"test/Notebook.jl","project_notebook","mtsig","Tuple{}"
"test/React.jl","comesbefore","mtsig","Tuple{Any, Any, Any}"
"test/React.jl","cell","mtsig","Tuple{Any}"
"test/React.jl","cell","mtsig","Tuple{Any}"
"test/React.jl","cell","mtsig","Tuple{Any}"
"test/React.jl","benchmark","mtsig","Tuple{Any}"
"test/React.jl","<NA-name>","mtsig","Tuple{Any}"
"test/React.jl","same","mtsig","Tuple{Any, Any}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{Any}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{Any}"
"test/ReloadFromFile.jl","<NA-name>","mtsig","Tuple{}"
"test/RichOutput.jl","roughsize","mtsig","Tuple{Any}"
"test/Throttled.jl","f","mtsig","Tuple{}"
"test/cell_disabling.jl","id","mtsig","Tuple{Any}"
"test/cell_disabling.jl","get_disabled_cells","mtsig","Tuple{Any}"
"test/compiletimes.jl","wait_for_ready","mtsig","Tuple{Pluto.Notebook}"
"test/data structures.jl","<NA-name>","mtsig","Tuple{Any}"
"test/data structures.jl","<NA-name>","mtsig","Tuple{}"
"test/helpers.jl","print_timeroutput","mtsig","Tuple{}"
"test/helpers.jl","Base.show","mtsig","Tuple{IO, SymbolsState}"
"test/helpers.jl","testee","mtsig","Tuple{Any, Any, Any, Any, Any, Any, Bool}"
"test/helpers.jl","new_name","mtsig","Tuple{Any}"
"test/helpers.jl","test_expression_explorer","mtsig","Tuple{Any, Any, Any, Any, Any, Any}"
"test/helpers.jl","easy_symstate","mtsig","Tuple{Any, Any, Any, Any, Any}"
"test/helpers.jl","array_to_set","mtsig","Tuple{Any}"
"test/helpers.jl","<NA-name>","mtsig","Tuple{Any}"
"test/helpers.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"test/helpers.jl","setcode!","mtsig","Tuple{Any, Any}"
"test/helpers.jl","noerror","mtsig","Tuple{Any, Any}"
"test/helpers.jl","occursinerror","mtsig","Tuple{Any, Pluto.Cell}"
"test/helpers.jl","jl_is_runnable","mtsig","Tuple{Any, Any}"
"test/helpers.jl","nb_is_runnable","mtsig","Tuple{Pluto.ServerSession, Pluto.Notebook}"
"test/helpers.jl","<NA-name>","mtsig","Tuple{Any}"
"test/helpers.jl","sread","mtsig","Tuple{Function, String, Vararg{Any}}"
"test/helpers.jl","num_backups_in","mtsig","Tuple{AbstractString}"
"test/helpers.jl","<NA-name>","mtsig","Tuple{Any}"
"test/helpers.jl","has_embedded_pkgfiles","mtsig","Tuple{AbstractString}"
"test/helpers.jl","has_embedded_pkgfiles","mtsig","Tuple{Pluto.Notebook}"
"test/helpers.jl","verify_no_running_processes","mtsig","Tuple{}"
"test/parallelpaths4.jl","<NA-name>","mtsig","Tuple{Any}"
"test/parallelpaths4.jl","<NA-name>","mtsig","Tuple{Any}"
"test/parallelpaths4.jl","Base.show","mtsig","Tuple{IO, MIME\"image/jpg\", Dog}"
"test/parallelpaths4.jl","f","mtsig","Tuple{Any}"
"test/run_notebook.jl","<NA-name>","mtsig","Tuple{Any}"
"test/webserver.jl","local_url","mtsig","Tuple{Any}"
"test/webserver.jl","server_running","mtsig","Tuple{}"
"test/webserver.jl","<NA-name>","mtsig","Tuple{}"
"test/webserver.jl","<NA-name>","mtsig","Tuple{}"
"test/webserver.jl","<NA-name>","mtsig","Tuple{}"
"test/frontend/fixtures/autocomplete_notebook.jl","my_sum1","mtsig","Tuple{Int, Int}"
"test/frontend/fixtures/autocomplete_notebook.jl","my_sum2","mtsig","Tuple{Int, Int}"
"test/frontend/fixtures/autocomplete_notebook.jl","my_subtract","mtsig","Tuple{Int, Int}"
"test/frontend/fixtures/function_sum_notebook.jl","sum","mtsig","Tuple{Int, Int}"
"test/packages/Basic.jl","ptoml_contents","mtsig","Tuple{}"
"test/packages/Basic.jl","mtoml_contents","mtsig","Tuple{}"
"test/packages/Basic.jl","nb_contents","mtsig","Tuple{}"
"test/packages/Basic.jl","nb_contents","mtsig","Tuple{}"
"test/packages/Basic.jl","<NA-name>","mtsig","Tuple{Any}"
"test/packages/Basic.jl","nb_contents","mtsig","Tuple{}"
"test/packages/Basic.jl","nb_contents","mtsig","Tuple{}"
"test/packages/Basic.jl","remember","mtsig","Tuple{Any}"
"test/packages/PkgCompat.jl","ptoml_contents","mtsig","Tuple{}"
"test/packages/PkgCompat.jl","mtoml_contents","mtsig","Tuple{}"
