File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,RestrictedScope,Package
src/tensor.jl,contract,mtsig,"Tuple{Array{AbstractArray{<:Number, D}, 1}, Any} where D","Tuple{Array{AbstractArray{var""##ANON_TV#3039"", D} where var""##ANON_TV#3039"" <: Number, 1}, Any} where D","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3039""), :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:D, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/TensorToolbox.jl
src/Tensor.jl,Base.:($op),mtsig,"(Tuple{Type{Tensor{S, T, N} where T}} where N) where S","(Tuple{Type{Tensor{S, T, N} where T}} where N) where S","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/Tensorial.jl
src/Tensor.jl,Base.:($op),mtsig,"((Tuple{Type{Tensor{S, T, N, L} where T}} where L) where N) where S","((Tuple{Type{Tensor{S, T, N, L} where T}} where L) where N) where S","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:L, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,true,true,true,false,../data/ta-info/all/Tensorial.jl
src/field.jl,fromtype,mtsig,"Tuple{Type{Union{Missing, T}}} where T","Tuple{Type{Union{Missing, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/TextParse.jl
src/foreach.jl,ThreadsX.foreach,mtsig,"Tuple{Any, AbstractArray{<:Any, N}, Vararg{AbstractArray{<:Any, N}}, Vararg{Any}} where N","Tuple{Any, AbstractArray{var""##ANON_TV#3101"", N} where var""##ANON_TV#3101"" <: Any, Vararg{AbstractArray{var""##ANON_TV#3102"", N} where var""##ANON_TV#3102"" <: Any}, Vararg{Any}} where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3101""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3102""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,false,false,true,false,../data/ta-info/all/ThreadsX.jl
src/map.jl,ThreadsX.map,mtsig,"Tuple{Any, AbstractArray{<:Any, N}, Vararg{AbstractArray{<:Any, N}}, Vararg{Any}} where N","Tuple{Any, AbstractArray{var""##ANON_TV#3103"", N} where var""##ANON_TV#3103"" <: Any, Vararg{AbstractArray{var""##ANON_TV#3104"", N} where var""##ANON_TV#3104"" <: Any}, Vararg{Any}} where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3103""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3104""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,false,false,true,false,../data/ta-info/all/ThreadsX.jl
src/core/utils.jl,getprototype,mtsig,"Tuple{Type{NamedTuple{N, T} where T <: Tuple}} where N","Tuple{Type{NamedTuple{N, T} where T <: Tuple}} where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Tuple, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/Tilde.jl
src/core.jl,_real_state_type,mtsig,"Tuple{Type{Union{T, _FakeState}}} where T","Tuple{Type{Union{T, _FakeState}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/Transducers.jl
src/core.jl,_nonidtype,mtsig,"(Tuple{Type{Union{S, T}}} where S <: InferableInit) where T","(Tuple{Type{Union{S, T}}} where S <: InferableInit) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:S, :(Union{}), :InferableInit, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/Transducers.jl
src/groupby.jl,_typesubtract_impl,mtsig,"(Tuple{Type{T}, Type{Union{T, S}}} where T) where S","(Tuple{Type{T}, Type{Union{T, S}}} where T) where S","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,../data/ta-info/all/Transducers.jl
src/Tries.jl,Trie,mtsig,"(Tuple{Vararg{Pair{NTuple{N, K}, T} where N}} where T) where K","(Tuple{Vararg{Pair{NTuple{N, K}, T} where N}} where T) where K","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,false,false,false,../data/ta-info/all/Tries.jl
src/Tries.jl,Trie,mtsig,"Tuple{Vararg{Pair{NTuple{N, K}, <:Any} where N}} where K","Tuple{Vararg{(Pair{NTuple{N, K}, var""##ANON_TV#1695""} where var""##ANON_TV#1695"" <: Any) where N}} where K","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1695""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/Tries.jl
src/reversible/LogLikeNumbers/base.jl,NiLang.loaddata,mtsig,"Tuple{Type{Array{<:LogLikeNumber{GVar{T, T}}}}, Array{<:LogLikeNumber{T}}} where T","Tuple{Type{Array{var""##ANON_TV#3215""} where var""##ANON_TV#3215"" <: LogLikeNumber{GVar{T, T}}}, Array{var""##ANON_TV#3216""} where var""##ANON_TV#3216"" <: LogLikeNumber{T}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3215""), :(Union{}), :(LogLikeNumber{GVar{T, T}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3216""), :(Union{}), :(LogLikeNumber{T}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,false,false,true,false,../data/ta-info/all/TropicalYao.jl
lib/TryExperimental/src/concrete.jl,Base.convert,mtsig,"Tuple{Type{ConcreteResult{<:Any, E}}, Err} where E","Tuple{Type{ConcreteResult{var""##ANON_TV#1210"", E} where var""##ANON_TV#1210"" <: Any}, Err} where E","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1210""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:E, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/Try.jl
src/concrete.jl,Base.convert,mtsig,"Tuple{Type{ConcreteResult{<:Any, E}}, Err} where E","Tuple{Type{ConcreteResult{var""##ANON_TV#1479"", E} where var""##ANON_TV#1479"" <: Any}, Err} where E","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1479""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:E, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/TryExperimental.jl
src/TypeInstances_DataTypesBasic/Either.jl,TypeClasses.neutral,mtsig,"(Tuple{Type{Either{L, <:UR}}} where UR) where L","(Tuple{Type{Either{L, var""##ANON_TV#1686""} where var""##ANON_TV#1686"" <: UR}} where UR) where L","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1686""), :(Union{}), :UR, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:UR, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:L, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/TypeClasses.jl
src/TypeInstances_DataTypesBasic/Either.jl,TypeClasses.neutral,mtsig,Tuple{Type{Option{<:UT}}} where UT,"Tuple{Type{Option{var""##ANON_TV#1687""} where var""##ANON_TV#1687"" <: UT}} where UT","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1687""), :(Union{}), :UT, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:UT, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/TypeClasses.jl
src/TypeInstances_DataTypesBasic/Either.jl,TypeClasses.pure,mtsig,"(Tuple{Type{Either{L, <:UR}}, Any} where UR) where L","(Tuple{Type{Either{L, var""##ANON_TV#1688""} where var""##ANON_TV#1688"" <: UR}, Any} where UR) where L","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1688""), :(Union{}), :UR, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:UR, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:L, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/TypeClasses.jl
src/TypeInstances_DataTypesBasic/Either.jl,TypeClasses.pure,mtsig,"(Tuple{Type{Either{<:UL, R}}, Any} where R) where UL","(Tuple{Type{Either{var""##ANON_TV#1689"", R} where var""##ANON_TV#1689"" <: UL}, Any} where R) where UL","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1689""), :(Union{}), :UL, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:R, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:UL, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/TypeClasses.jl
src/TypeInstances_DataTypesBasic/Either.jl,TypeClasses.pure,mtsig,"(Tuple{Type{Either{<:UL, <:UR}}, Any} where UR) where UL","(Tuple{Type{(Either{var""##ANON_TV#1690"", var""##ANON_TV#1691""} where var""##ANON_TV#1690"" <: UL) where var""##ANON_TV#1691"" <: UR}, Any} where UR) where UL","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1690""), :(Union{}), :UL, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1691""), :(Union{}), :UR, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:UR, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:UL, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUpBnd, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,true,true,true,false,../data/ta-info/all/TypeClasses.jl
src/promotion.jl,MP.promote_rule,mtsig,"Tuple{Type{Term{C, M1} where C}, Type{<:MonomialLike}} where M1","Tuple{Type{Term{C, M1} where C}, Type{var""##ANON_TV#3240""} where var""##ANON_TV#3240"" <: MonomialLike} where M1","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3240""), :(Union{}), :MonomialLike, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M1, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/TypedPolynomials.jl
src/promotion.jl,MP.promote_rule,mtsig,"Tuple{Type{<:MonomialLike}, Type{Term{C, M2} where C}} where M2","Tuple{Type{var""##ANON_TV#3241""} where var""##ANON_TV#3241"" <: MonomialLike, Type{Term{C, M2} where C}} where M2","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3241""), :(Union{}), :MonomialLike, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M2, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/TypedPolynomials.jl
src/promotion.jl,MP.promote_rule,mtsig,"((Tuple{Type{Term{C, M1} where C}, Type{Term{T, M2}}} where M2) where M1) where T","((Tuple{Type{Term{C, M1} where C}, Type{Term{T, M2}}} where M2) where M1) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M2, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M1, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,true,true,true,false,../data/ta-info/all/TypedPolynomials.jl
src/promotion.jl,MP.promote_rule,mtsig,"((Tuple{Type{Term{T, M2}}, Type{Term{C, M1} where C}} where M2) where M1) where T","((Tuple{Type{Term{T, M2}}, Type{Term{C, M1} where C}} where M2) where M1) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M2, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M1, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,true,true,true,false,../data/ta-info/all/TypedPolynomials.jl
src/promotion.jl,MP.promote_rule,mtsig,"Tuple{Type{<:Polynomial}, Type{Term{C, M} where C}} where M","Tuple{Type{var""##ANON_TV#3242""} where var""##ANON_TV#3242"" <: Polynomial, Type{Term{C, M} where C}} where M","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3242""), :(Union{}), :Polynomial, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:C, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:M, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,3,true,true,true,true,false,../data/ta-info/all/TypedPolynomials.jl
