File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,ExistInInv,RestrictedScope,ClosedLowerBound,TrivConsistBounds,Package
src/time.jl,Base.:-,mtsig,"Tuple{Union{Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, (false, false, false)}, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, (false, false, false)}}, Union{Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, (false, false, false)}, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, (false, false, false)}}}","Tuple{Union{Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, (false, false, false)}, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, (false, false, false)}}, Union{Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Time"")}, (false, false, false)}, (false, false, false)}, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, (false, false, false)}, Cxx.CxxCore.CppValue{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, N} where N, Cxx.CxxCore.CppPtr{Cxx.CxxCore.CxxQualType{Cxx.CxxCore.CppBaseType{Symbol(""ros::Duration"")}, (false, false, false)}, (false, false, false)}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCTuple))]",false,true,8,true,true,true,true,true,true,true,true,data/ta-info/all/ROS.jl
src/sequence_spaces/arithmetic/fft.jl,fft_size,mtsig,"Tuple{TensorSpace{<:NTuple{N, BaseSpace}}, TensorSpace{<:NTuple{N, BaseSpace}}, Vararg{TensorSpace{<:NTuple{N, BaseSpace}}}} where N","Tuple{TensorSpace{var""##ANON_TV#3030""} where var""##ANON_TV#3030"" <: NTuple{N, BaseSpace}, TensorSpace{var""##ANON_TV#3031""} where var""##ANON_TV#3031"" <: NTuple{N, BaseSpace}, Vararg{TensorSpace{var""##ANON_TV#3032""} where var""##ANON_TV#3032"" <: NTuple{N, BaseSpace}}} where N","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3030""), :(Union{}), :(NTuple{N, BaseSpace}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3031""), :(Union{}), :(NTuple{N, BaseSpace}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3032""), :(Union{}), :(NTuple{N, BaseSpace}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,4,true,false,false,true,true,false,true,true,data/ta-info/all/RadiiPolynomial.jl
src/containers.jl,<NOT A FUNSIG>,tyassorann,"Type{NTuple{N, TT} where N}","Type{NTuple{N, TT} where N}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/RandomExtensions.jl
src/sampling.jl,maketype,mtsig,"Tuple{Type{Pair{X, Y} where X}, Any, Any} where Y","Tuple{Type{Pair{X, Y} where X}, Any, Any} where Y","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:X, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:Y, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/RandomExtensions.jl
src/sampling.jl,make,mtsig,"Tuple{Type{NTuple{N, T} where N}, Integer} where T","Tuple{Type{NTuple{N, T} where N}, Integer} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/RandomExtensions.jl
src/sampling.jl,make,mtsig,"Tuple{Type{NTuple{N, T} where N}, Any, Integer} where T","Tuple{Type{NTuple{N, T} where N}, Any, Integer} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/RandomExtensions.jl
src/sampling.jl,make,mtsig,"(Tuple{Type{NTuple{N, T} where N}, Type{X}, Integer} where X) where T","(Tuple{Type{NTuple{N, T} where N}, Type{X}, Integer} where X) where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:X, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))]",false,false,3,true,true,false,true,true,false,true,true,data/ta-info/all/RandomExtensions.jl
src/sampling.jl,maketype,mtsig,"Tuple{Type{($D){K, V} where K}, Any, Integer} where V","Tuple{Type{($D){K, V} where K}, Any, Integer} where V","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:V, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/RandomExtensions.jl
src/sampling.jl,maketype,mtsig,"Tuple{Type{Array{T, N} where T}, Any, Dims{N}} where N","Tuple{Type{Array{T, N} where T}, Any, Dims{N}} where N","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,false,false,true,true,false,true,true,data/ta-info/all/RandomExtensions.jl
src/array.jl,DD.DimTable,mtsig,"Tuple{Vararg{Tuple{<:AbstractRaster, Vararg{<:AbstractRaster}}}}","Tuple{Vararg{Tuple{var""##ANON_TV#2120"", Vararg{var""##ANON_TV#2121""} where var""##ANON_TV#2121"" <: AbstractRaster} where var""##ANON_TV#2120"" <: AbstractRaster}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2121""), :(Union{}), :AbstractRaster, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2120""), :(Union{}), :AbstractRaster, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,2,true,true,true,true,true,true,true,true,data/ta-info/all/Rasters.jl
src/methods/rasterize.jl,_rasterize_iterable!,mtsig,"Tuple{Any, Any, Nothing, Nothing, Any, NamedTuple{<:Any, Tuple{<:Iterators.Cycle, Vararg}}, Any, Vararg{Any}}","Tuple{Any, Any, Nothing, Nothing, Any, NamedTuple{var""##ANON_TV#2235"", Tuple{var""##ANON_TV#2236"", Vararg} where var""##ANON_TV#2236"" <: Iterators.Cycle} where var""##ANON_TV#2235"" <: Any, Any, Vararg{Any}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2236""), :(Union{}), :(Iterators.Cycle), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2235""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple))]",false,false,2,true,true,true,true,true,true,true,true,data/ta-info/all/Rasters.jl
src/MOI_wrapper.jl,<NOT A FUNSIG>,tyassorann,"Dict{MOI.ConstraintIndex{VOV, <:Union{VLS, MOI.SOS1{Float64}, MOI.SOS2{Float64}, MOI.Complements}}, Vector{Cuint}}","Dict{MOI.ConstraintIndex{VOV, var""##ANON_TV#1916""} where var""##ANON_TV#1916"" <: Union{VLS, MOI.SOS1{Float64}, MOI.SOS2{Float64}, MOI.Complements}, Vector{Cuint}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1916""), :(Union{}), :(Union{VLS, MOI.SOS1{Float64}, MOI.SOS2{Float64}, MOI.Complements}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/ReSHOP.jl
src/MOI_wrapper.jl,<NOT A FUNSIG>,tyassorann,"Dict{MOI.ConstraintIndex{VAF, <:Union{VLS, MOI.Complements}}, Vector{Cuint}}","Dict{MOI.ConstraintIndex{VAF, var""##ANON_TV#1917""} where var""##ANON_TV#1917"" <: Union{VLS, MOI.Complements}, Vector{Cuint}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1917""), :(Union{}), :(Union{VLS, MOI.Complements}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/ReSHOP.jl
src/MOI_wrapper.jl,<NOT A FUNSIG>,tyassorann,"Dict{MOI.ConstraintIndex{MOI.ScalarQuadraticFunction{Float64}, <:SS}, Cuint}","Dict{MOI.ConstraintIndex{MOI.ScalarQuadraticFunction{Float64}, var""##ANON_TV#1918""} where var""##ANON_TV#1918"" <: SS, Cuint}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1918""), :(Union{}), :SS, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/ReSHOP.jl
src/MOI_wrapper.jl,<NOT A FUNSIG>,tyassorann,"Dict{MOI.ConstraintIndex{VOV, <:Union{MOI.SOS1{Float64}, MOI.SOS2{Float64}}}, Union{MOI.SOS1{Float64}, MOI.SOS2{Float64}}}","Dict{MOI.ConstraintIndex{VOV, var""##ANON_TV#1919""} where var""##ANON_TV#1919"" <: Union{MOI.SOS1{Float64}, MOI.SOS2{Float64}}, Union{MOI.SOS1{Float64}, MOI.SOS2{Float64}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1919""), :(Union{}), :(Union{MOI.SOS1{Float64}, MOI.SOS2{Float64}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/ReSHOP.jl
src/constraints/specifications/factorisation.jl,Base.:*,mtsig,"Tuple{Tuple{Vararg{T where T <: Union{<:FactorisationConstraintsSpecification, <:FactorisationConstraintsEntry}}}, Tuple{Vararg{T where T <: Union{<:FactorisationConstraintsSpecification, <:FactorisationConstraintsEntry}}}}","Tuple{Tuple{Vararg{T where T <: ((Union{var""##ANON_TV#1760"", var""##ANON_TV#1761""} where var""##ANON_TV#1760"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1761"" <: FactorisationConstraintsEntry)}}, Tuple{Vararg{T where T <: ((Union{var""##ANON_TV#1762"", var""##ANON_TV#1763""} where var""##ANON_TV#1762"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1763"" <: FactorisationConstraintsEntry)}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1760""), :(Union{}), :FactorisationConstraintsSpecification, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCWhere, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1761""), :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCWhere)], list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:T, :(Union{}), :((Union{var""##ANON_TV#1760"", var""##ANON_TV#1761""} where var""##ANON_TV#1760"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1761"" <: FactorisationConstraintsEntry), DataStructures.LinkedList{JuliaSub.TypeConstructor}[nil(JuliaSub.TypeConstructor)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1762""), :(Union{}), :FactorisationConstraintsSpecification, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCWhere, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1763""), :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCWhere)], list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:T, :(Union{}), :((Union{var""##ANON_TV#1762"", var""##ANON_TV#1763""} where var""##ANON_TV#1762"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1763"" <: FactorisationConstraintsEntry), DataStructures.LinkedList{JuliaSub.TypeConstructor}[nil(JuliaSub.TypeConstructor)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple))]",false,false,6,true,true,true,true,true,true,true,true,data/ta-info/all/ReactiveMP.jl
src/constraints/specifications/factorisation.jl,Base.:*,mtsig,"Tuple{Union{<:FactorisationConstraintsSpecification, <:FactorisationConstraintsEntry}, Tuple{Vararg{T where T <: Union{<:FactorisationConstraintsSpecification, <:FactorisationConstraintsEntry}}}}","Tuple{(Union{var""##ANON_TV#1764"", var""##ANON_TV#1765""} where var""##ANON_TV#1764"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1765"" <: FactorisationConstraintsEntry, Tuple{Vararg{T where T <: ((Union{var""##ANON_TV#1766"", var""##ANON_TV#1767""} where var""##ANON_TV#1766"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1767"" <: FactorisationConstraintsEntry)}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1764""), :(Union{}), :FactorisationConstraintsSpecification, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1765""), :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCWhere)], list(JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1766""), :(Union{}), :FactorisationConstraintsSpecification, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCWhere, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1767""), :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCWhere)], list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:T, :(Union{}), :((Union{var""##ANON_TV#1766"", var""##ANON_TV#1767""} where var""##ANON_TV#1766"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1767"" <: FactorisationConstraintsEntry), DataStructures.LinkedList{JuliaSub.TypeConstructor}[nil(JuliaSub.TypeConstructor)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple))]",false,false,5,true,true,true,true,true,true,true,true,data/ta-info/all/ReactiveMP.jl
src/constraints/specifications/factorisation.jl,Base.:*,mtsig,"Tuple{Tuple{Vararg{T where T <: Union{<:FactorisationConstraintsSpecification, <:FactorisationConstraintsEntry}}}, Union{<:FactorisationConstraintsSpecification, <:FactorisationConstraintsEntry}}","Tuple{Tuple{Vararg{T where T <: ((Union{var""##ANON_TV#1768"", var""##ANON_TV#1769""} where var""##ANON_TV#1768"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1769"" <: FactorisationConstraintsEntry)}}, (Union{var""##ANON_TV#1770"", var""##ANON_TV#1771""} where var""##ANON_TV#1770"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1771"" <: FactorisationConstraintsEntry}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1768""), :(Union{}), :FactorisationConstraintsSpecification, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCWhere, JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1769""), :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCWhere)], list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:T, :(Union{}), :((Union{var""##ANON_TV#1768"", var""##ANON_TV#1769""} where var""##ANON_TV#1768"" <: FactorisationConstraintsSpecification) where var""##ANON_TV#1769"" <: FactorisationConstraintsEntry), DataStructures.LinkedList{JuliaSub.TypeConstructor}[nil(JuliaSub.TypeConstructor)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1770""), :(Union{}), :FactorisationConstraintsSpecification, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1771""), :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCWhere)], list(JuliaSub.TCTuple))]",false,false,5,true,true,true,true,true,true,true,true,data/ta-info/all/ReactiveMP.jl
src/constraints/specifications/factorisation.jl,Base.:*,mtsig,"Tuple{Tuple{Vararg{T where T <: FactorisationConstraintsEntry}}, Tuple{Vararg{T where T <: FactorisationConstraintsEntry}}}","Tuple{Tuple{Vararg{T where T <: FactorisationConstraintsEntry}}, Tuple{Vararg{T where T <: FactorisationConstraintsEntry}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[nil(JuliaSub.TypeConstructor)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(:T, :(Union{}), :FactorisationConstraintsEntry, DataStructures.LinkedList{JuliaSub.TypeConstructor}[nil(JuliaSub.TypeConstructor)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple))]",false,false,2,true,true,true,true,true,true,true,true,data/ta-info/all/ReactiveMP.jl
