File,Name,Kind,TypeDeclaration,Supertype,Error,Warning,VarCnt,ProcessedTypeDecl,ProcessedSuper,TyDeclUseSiteVariance,SuperUseSiteVariance,TyDeclImpUseSiteVariance,SuperImpUseSiteVariance,TrivConsistBounds,Package
src/utils.jl,RepeatedTerm,tdstrc,"RepeatedTerm{T, Ts <: Tuple{Vararg{TemplateTerm{T}}}}",TemplateTerm{T},false,false,2,"(RepeatedTerm{T, Ts} where Ts <: Tuple{Vararg{TemplateTerm{T}}}) where T",(TemplateTerm{T} where Ts) where T,false,true,true,true,true,data/ta-info/all/TextEncodeBase.jl
src/utils.jl,SequenceTemplate,tdstrc,"SequenceTemplate{T, Ts <: Tuple{Vararg{TemplateTerm{T}}}}",Function,false,false,2,"(SequenceTemplate{T, Ts} where Ts <: Tuple{Vararg{TemplateTerm{T}}}) where T",(Function where Ts) where T,false,true,true,true,true,data/ta-info/all/TextEncodeBase.jl
src/vocab.jl,Vocab,tdstrc,"Vocab{T, A <: AbstractVector{T}}",AbstractVocabulary{T},false,false,2,"(Vocab{T, A} where A <: AbstractVector{T}) where T",(AbstractVocabulary{T} where A) where T,false,true,true,true,true,data/ta-info/all/TextEncodeBase.jl
src/types/mmapped.jl,MmappedTIFF,tdstrc,"MmappedTIFF{T <: Colorant, N, O <: Unsigned, A <: AbstractMatrix{T}}","AbstractTIFF{T, N}",false,false,4,"(((MmappedTIFF{T, N, O, A} where A <: AbstractMatrix{T}) where O <: Unsigned) where N) where T <: Colorant","(((AbstractTIFF{T, N} where A) where O) where N) where T",false,true,true,true,true,data/ta-info/all/TiffImages.jl
src/TightBindingApproximation.jl,TBAMatrix,tdstrc,"TBAMatrix{K <: TBAKind, G <: Union{AbstractMatrix, Nothing}, T, H <: AbstractMatrix{T}}",AbstractMatrix{T},false,false,4,"(((TBAMatrix{K, G, T, H} where H <: AbstractMatrix{T}) where T) where G <: Union{AbstractMatrix, Nothing}) where K <: TBAKind",(((AbstractMatrix{T} where H) where T) where G) where K,false,true,true,true,true,data/ta-info/all/TightBindingApproximation.jl
src/TiledIteration.jl,SplitAxes,tdstrc,SplitAxes{N},"AbstractVector{Tuple{UnitRange{Int}, Vararg{UnitRange{Int}, N}}}",false,false,1,SplitAxes{N} where N,"AbstractVector{Tuple{UnitRange{Int}, Vararg{UnitRange{Int}, N}}} where N",true,false,true,true,true,data/ta-info/all/TiledIteration.jl
src/tileiterator.jl,TileIterator,tdstrc,"TileIterator{N, C}","AbstractArray{NTuple{N, UnitRange{Int}}, N}",false,false,2,"(TileIterator{N, C} where C) where N","(AbstractArray{NTuple{N, UnitRange{Int}}, N} where C) where N",true,false,true,true,true,data/ta-info/all/TiledIteration.jl
src/TiledViews.jl,TiledView,tdstrc,"TiledView{T, N, M, AA <: AbstractArray{T, M}}","AbstractArray{T, N}",false,false,4,"(((TiledView{T, N, M, AA} where AA <: AbstractArray{T, M}) where M) where N) where T","(((AbstractArray{T, N} where AA) where M) where N) where T",false,true,true,true,true,data/ta-info/all/TiledViews.jl
src/timeaxis.jl,TimeAxis,tdstrc,"TimeAxis{K, V, Ks, Vs, SK, TS <: AbstractDict{SK}}","AbstractAxis{K, V, Ks, Vs}",false,false,6,"(((((TimeAxis{K, V, Ks, Vs, SK, TS} where TS <: AbstractDict{SK}) where SK) where Vs) where Ks) where V) where K","(((((AbstractAxis{K, V, Ks, Vs} where TS) where SK) where Vs) where Ks) where V) where K",false,true,true,true,true,data/ta-info/all/TimeAxes.jl
src/block.jl,Block,tdstrc,"Block{T, VTimes <: AbstractVector{DateTime}, VValues <: AbstractVector{T}}",Any,false,false,3,"((Block{T, VTimes, VValues} where VValues <: AbstractVector{T}) where VTimes <: AbstractVector{DateTime}) where T",((Any where VValues) where VTimes) where T,false,true,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/history.jl,History,tdstrc,History{T},UnaryNodeOp{Vector{T}},false,false,1,History{T} where T,UnaryNodeOp{Vector{T}} where T,true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,Sum,tdstrc,Sum{T},"UnaryInceptionOp{T, T}",false,false,1,Sum{T} where T,"UnaryInceptionOp{T, T} where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,WindowSum,tdstrc,"WindowSum{T, EmitEarly}","UnaryWindowOp{T, T, EmitEarly}",false,false,2,"(WindowSum{T, EmitEarly} where EmitEarly) where T","(UnaryWindowOp{T, T, EmitEarly} where EmitEarly) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,TWindowSum,tdstrc,"TWindowSum{T, EmitEarly}","UnaryTWindowOp{T, T, EmitEarly}",false,false,2,"(TWindowSum{T, EmitEarly} where EmitEarly) where T","(UnaryTWindowOp{T, T, EmitEarly} where EmitEarly) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,Prod,tdstrc,Prod{T},"UnaryInceptionOp{T, T}",false,false,1,Prod{T} where T,"UnaryInceptionOp{T, T} where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,WindowProd,tdstrc,"WindowProd{T, EmitEarly}","UnaryWindowOp{T, T, EmitEarly}",false,false,2,"(WindowProd{T, EmitEarly} where EmitEarly) where T","(UnaryWindowOp{T, T, EmitEarly} where EmitEarly) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,TWindowProd,tdstrc,"TWindowProd{T, EmitEarly}","UnaryTWindowOp{T, T, EmitEarly}",false,false,2,"(TWindowProd{T, EmitEarly} where EmitEarly) where T","(UnaryTWindowOp{T, T, EmitEarly} where EmitEarly) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,Mean,tdstrc,Mean{T},"UnaryInceptionOp{T, MeanData{T}}",false,false,1,Mean{T} where T,"UnaryInceptionOp{T, MeanData{T}} where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,WindowMean,tdstrc,"WindowMean{T, EmitEarly}","UnaryWindowOp{T, MeanData{T}, EmitEarly}",false,false,2,"(WindowMean{T, EmitEarly} where EmitEarly) where T","(UnaryWindowOp{T, MeanData{T}, EmitEarly} where EmitEarly) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,TWindowMean,tdstrc,"TWindowMean{T, EmitEarly}","UnaryTWindowOp{T, MeanData{T}, EmitEarly}",false,false,2,"(TWindowMean{T, EmitEarly} where EmitEarly) where T","(UnaryTWindowOp{T, MeanData{T}, EmitEarly} where EmitEarly) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,Var,tdstrc,"Var{T, corrected}","UnaryInceptionOp{T, VarData{T}}",false,false,2,"(Var{T, corrected} where corrected) where T","(UnaryInceptionOp{T, VarData{T}} where corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,WindowVar,tdstrc,"WindowVar{T, Corrected, EmitEarly}","UnaryWindowOp{T, VarData{T}, EmitEarly}",false,false,3,"((WindowVar{T, Corrected, EmitEarly} where EmitEarly) where Corrected) where T","((UnaryWindowOp{T, VarData{T}, EmitEarly} where EmitEarly) where Corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,TWindowVar,tdstrc,"TWindowVar{T, Corrected, EmitEarly}","UnaryTWindowOp{T, VarData{T}, EmitEarly}",false,false,3,"((TWindowVar{T, Corrected, EmitEarly} where EmitEarly) where Corrected) where T","((UnaryTWindowOp{T, VarData{T}, EmitEarly} where EmitEarly) where Corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,Cov,tdstrc,"Cov{T, corrected, A}","BinaryInceptionOp{T, CovData{T}, A}",false,false,3,"((Cov{T, corrected, A} where A) where corrected) where T","((BinaryInceptionOp{T, CovData{T}, A} where A) where corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,WindowCov,tdstrc,"WindowCov{T, Corrected, EmitEarly, A}","BinaryWindowOp{T, CovData{T}, EmitEarly, A}",false,false,4,"(((WindowCov{T, Corrected, EmitEarly, A} where A) where EmitEarly) where Corrected) where T","(((BinaryWindowOp{T, CovData{T}, EmitEarly, A} where A) where EmitEarly) where Corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,TWindowCov,tdstrc,"TWindowCov{T, Corrected, EmitEarly, A}","BinaryTWindowOp{T, CovData{T}, EmitEarly, A}",false,false,4,"(((TWindowCov{T, Corrected, EmitEarly, A} where A) where EmitEarly) where Corrected) where T","(((BinaryTWindowOp{T, CovData{T}, EmitEarly, A} where A) where EmitEarly) where Corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,CovMatrixStatic,tdstrc,"CovMatrixStatic{N, L, T, corrected}","UnaryInceptionOp{SMatrix{N, N, T, L}, CovMatrixStaticData{T, N, L}}",false,false,4,"(((CovMatrixStatic{N, L, T, corrected} where corrected) where T) where L) where N","(((UnaryInceptionOp{SMatrix{N, N, T, L}, CovMatrixStaticData{T, N, L}} where corrected) where T) where L) where N",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,WindowCovMatrixStatic,tdstrc,"WindowCovMatrixStatic{N, L, T, Corrected, EmitEarly}","UnaryWindowOp{SMatrix{N, N, T, L}, CovMatrixStaticData{T, N, L}, EmitEarly}",false,false,5,"((((WindowCovMatrixStatic{N, L, T, Corrected, EmitEarly} where EmitEarly) where Corrected) where T) where L) where N","((((UnaryWindowOp{SMatrix{N, N, T, L}, CovMatrixStaticData{T, N, L}, EmitEarly} where EmitEarly) where Corrected) where T) where L) where N",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,CovMatrix,tdstrc,"CovMatrix{T, corrected}","UnaryInceptionOp{Matrix{T}, CovMatrixData{T}}",false,false,2,"(CovMatrix{T, corrected} where corrected) where T","(UnaryInceptionOp{Matrix{T}, CovMatrixData{T}} where corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,WindowCovMatrix,tdstrc,"WindowCovMatrix{T, Corrected, EmitEarly}","UnaryWindowOp{Matrix{T}, CovMatrixData{T}, EmitEarly}",false,false,3,"((WindowCovMatrix{T, Corrected, EmitEarly} where EmitEarly) where Corrected) where T","((UnaryWindowOp{Matrix{T}, CovMatrixData{T}, EmitEarly} where EmitEarly) where Corrected) where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/ops/stats.jl,Ema,tdstrc,Ema{T},"UnaryInceptionOp{T, EmaData{T}}",false,false,1,Ema{T} where T,"UnaryInceptionOp{T, EmaData{T}} where T",true,false,true,true,true,data/ta-info/all/TimeDag.jl
src/timearray.jl,TimeArray,tdstrc,"TimeArray{T, N, D <: TimeType, A <: AbstractArray{T, N}}","AbstractTimeSeries{T, N, D}",false,false,4,"(((TimeArray{T, N, D, A} where A <: AbstractArray{T, N}) where D <: TimeType) where N) where T","(((AbstractTimeSeries{T, N, D} where A) where D) where N) where T",false,true,true,true,true,data/ta-info/all/TimeSeries.jl
src/mvtseries.jl,MVTSeries,tdmtbl,"MVTSeries{F <: Frequency, T <: Number, C <: AbstractMatrix{T}}",AbstractMatrix{T},false,false,3,"((MVTSeries{F, T, C} where C <: AbstractMatrix{T}) where T <: Number) where F <: Frequency",((AbstractMatrix{T} where C) where T) where F,false,true,true,true,true,data/ta-info/all/TimeSeriesEcon.jl
src/tseries.jl,TSeries,tdmtbl,"TSeries{F <: Frequency, T <: Number, C <: AbstractVector{T}}",AbstractVector{T},false,false,3,"((TSeries{F, T, C} where C <: AbstractVector{T}) where T <: Number) where F <: Frequency",((AbstractVector{T} where C) where T) where F,false,true,true,true,true,data/ta-info/all/TimeSeriesEcon.jl
src/timestamparrays.jl,TimestampArray,tdstrc,"TimestampArray{D, T}","AbstractVector{Timestamp{D, T}}",false,false,2,"(TimestampArray{D, T} where T) where D","(AbstractVector{Timestamp{D, T}} where T) where D",true,false,true,true,true,data/ta-info/all/Timestamps.jl
src/ToeplitzMatrices.jl,ToeplitzFactorization,tdstrc,"ToeplitzFactorization{T, A <: AbstractToeplitz{T}, S <: Number, P <: Plan{S}}",Factorization{T},false,false,4,"(((ToeplitzFactorization{T, A, S, P} where P <: Plan{S}) where S <: Number) where A <: AbstractToeplitz{T}) where T",(((Factorization{T} where P) where S) where A) where T,false,true,true,true,true,data/ta-info/all/ToeplitzMatrices.jl
src/hankel.jl,Hankel,tdstrc,"Hankel{T, V <: AbstractVector{T}, S <: DimsInteger}",AbstractMatrix{T},false,false,3,"((Hankel{T, V, S} where S <: DimsInteger) where V <: AbstractVector{T}) where T",((AbstractMatrix{T} where S) where V) where T,false,true,true,true,true,data/ta-info/all/ToeplitzMatrices.jl
src/special.jl,$TYPE,tdstrc,"($TYPE){T, V <: AbstractVector{T}}",AbstractToeplitz{T},false,false,2,"(($TYPE){T, V} where V <: AbstractVector{T}) where T",(AbstractToeplitz{T} where V) where T,false,true,true,true,true,data/ta-info/all/ToeplitzMatrices.jl
src/toeplitz.jl,Toeplitz,tdstrc,"Toeplitz{T, VC <: AbstractVector{T}, VR <: AbstractVector{T}}",AbstractToeplitz{T},false,false,3,"((Toeplitz{T, VC, VR} where VR <: AbstractVector{T}) where VC <: AbstractVector{T}) where T",((AbstractToeplitz{T} where VR) where VC) where T,false,true,true,true,true,data/ta-info/all/ToeplitzMatrices.jl
src/CheqFilters/sens_filter.jl,SensFilter,tdstrc,"SensFilter{_filtering, T, TV <: AbstractVector{T}}",AbstractSensFilter,false,false,3,"((SensFilter{_filtering, T, TV} where TV <: AbstractVector{T}) where T) where _filtering",((AbstractSensFilter where TV) where T) where _filtering,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/FEA/assembly_cg_displacement_solvers.jl,PCGDisplacementSolver,tdmtbl,"PCGDisplacementSolver{T, dim, TP <: AbstractPenalty{T}}",AbstractDisplacementSolver,false,false,3,"((PCGDisplacementSolver{T, dim, TP} where TP <: AbstractPenalty{T}) where dim) where T",((AbstractDisplacementSolver where TP) where dim) where T,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/FEA/direct_displacement_solver.jl,DirectDisplacementSolver,tdmtbl,"DirectDisplacementSolver{T, dim, TP <: AbstractPenalty{T}}",AbstractDisplacementSolver,false,false,3,"((DirectDisplacementSolver{T, dim, TP} where TP <: AbstractPenalty{T}) where dim) where T",((AbstractDisplacementSolver where TP) where dim) where T,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/FEA/matrix_free_cg_displacement_solvers.jl,StaticMatrixFreeDisplacementSolver,tdmtbl,"StaticMatrixFreeDisplacementSolver{T, dim, TP <: AbstractPenalty{T}}",AbstractDisplacementSolver,false,false,3,"((StaticMatrixFreeDisplacementSolver{T, dim, TP} where TP <: AbstractPenalty{T}) where dim) where T",((AbstractDisplacementSolver where TP) where dim) where T,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/Functions/block_compliance.jl,BlockCompliance,tdmtbl,"BlockCompliance{T, TC <: Compliance{T}, TM, TS}",AbstractFunction{T},false,false,4,"(((BlockCompliance{T, TC, TM, TS} where TS) where TM) where TC <: Compliance{T}) where T",(((AbstractFunction{T} where TS) where TM) where TC) where T,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/Functions/mean_compliance.jl,MeanCompliance,tdmtbl,"MeanCompliance{T, TC <: Compliance{T}, TM, TS}",AbstractFunction{T},false,false,4,"(((MeanCompliance{T, TC, TM, TS} where TS) where TM) where TC <: Compliance{T}) where T",(((AbstractFunction{T} where TS) where TM) where TC) where T,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/TopOptProblems/elementmatrix.jl,ElementMatrix,tdstrc,"ElementMatrix{T, TM <: AbstractMatrix{T}}",AbstractMatrix{T},false,false,2,"(ElementMatrix{T, TM} where TM <: AbstractMatrix{T}) where T",(AbstractMatrix{T} where TM) where T,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/TopOptProblems/grids.jl,RectilinearGrid,tdstrc,"RectilinearGrid{dim, T, N, M, TG <: Ferrite.Grid{dim, <:Ferrite.Cell{dim, N, M}, T}}","AbstractGrid{dim, T}",false,false,5,"((((RectilinearGrid{dim, T, N, M, TG} where TG <: (Ferrite.Grid{dim, var""##ANON_TV#3071"", T} where var""##ANON_TV#3071"" <: Ferrite.Cell{dim, N, M})) where M) where N) where T) where dim","((((AbstractGrid{dim, T} where TG) where M) where N) where T) where dim",false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/TopOptProblems/multiload.jl,MultiLoad,tdstrc,"MultiLoad{dim, T, TP <: StiffnessTopOptProblem{dim, T}, TF}","StiffnessTopOptProblem{dim, T}",false,false,4,"(((MultiLoad{dim, T, TP, TF} where TF) where TP <: StiffnessTopOptProblem{dim, T}) where T) where dim","(((StiffnessTopOptProblem{dim, T} where TF) where TP) where T) where dim",false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/TopOptProblems/IO/INP/inpstiffness.jl,InpStiffness,tdstrc,"InpStiffness{dim, N, TF, TI, TBool, Tch <: ConstraintHandler, GO, TInds <: AbstractVector{TI}, TMeta <: Metadata}","StiffnessTopOptProblem{dim, TF}",false,false,9,"((((((((InpStiffness{dim, N, TF, TI, TBool, Tch, GO, TInds, TMeta} where TMeta <: Metadata) where TInds <: AbstractVector{TI}) where GO) where Tch <: ConstraintHandler) where TBool) where TI) where TF) where N) where dim","((((((((StiffnessTopOptProblem{dim, TF} where TMeta) where TInds) where GO) where Tch) where TBool) where TI) where TF) where N) where dim",false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/TrussTopOptProblems/grids.jl,TrussGrid,tdstrc,"TrussGrid{xdim, T, N, M, TG <: Ferrite.Grid{xdim, <:Ferrite.Cell{xdim, N, M}, T}}","AbstractGrid{xdim, T}",false,false,5,"((((TrussGrid{xdim, T, N, M, TG} where TG <: (Ferrite.Grid{xdim, var""##ANON_TV#3072"", T} where var""##ANON_TV#3072"" <: Ferrite.Cell{xdim, N, M})) where M) where N) where T) where xdim","((((AbstractGrid{xdim, T} where TG) where M) where N) where T) where xdim",false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/Utilities/penalties.jl,ProjectedPenalty,tdstrc,"ProjectedPenalty{T, Tpen <: AbstractPenalty{T}, Tproj}",AbstractCPUPenalty{T},false,false,3,"((ProjectedPenalty{T, Tpen, Tproj} where Tproj) where Tpen <: AbstractPenalty{T}) where T",((AbstractCPUPenalty{T} where Tproj) where Tpen) where T,false,true,true,true,true,data/ta-info/all/TopOpt.jl
src/elementmatrix.jl,ElementMatrix,tdstrc,"ElementMatrix{T, TM <: AbstractMatrix{T}}",AbstractMatrix{T},false,false,2,"(ElementMatrix{T, TM} where TM <: AbstractMatrix{T}) where T",(AbstractMatrix{T} where TM) where T,false,true,true,true,true,data/ta-info/all/TopOptProblems.jl
src/grids.jl,RectilinearGrid,tdstrc,"RectilinearGrid{dim, T, N, M, TG <: Ferrite.Grid{dim, <:Ferrite.Cell{dim, N, M}, T}}","AbstractGrid{dim, T}",false,false,5,"((((RectilinearGrid{dim, T, N, M, TG} where TG <: (Ferrite.Grid{dim, var""##ANON_TV#2980"", T} where var""##ANON_TV#2980"" <: Ferrite.Cell{dim, N, M})) where M) where N) where T) where dim","((((AbstractGrid{dim, T} where TG) where M) where N) where T) where dim",false,true,true,true,true,data/ta-info/all/TopOptProblems.jl
src/multiload.jl,MultiLoad,tdstrc,"MultiLoad{dim, T, TP <: StiffnessTopOptProblem{dim, T}, TF}","StiffnessTopOptProblem{dim, T}",false,false,4,"(((MultiLoad{dim, T, TP, TF} where TF) where TP <: StiffnessTopOptProblem{dim, T}) where T) where dim","(((StiffnessTopOptProblem{dim, T} where TF) where TP) where T) where dim",false,true,true,true,true,data/ta-info/all/TopOptProblems.jl
src/IO/INP/inpstiffness.jl,InpStiffness,tdstrc,"InpStiffness{dim, N, TF, TI, TBool, Tch <: ConstraintHandler, GO, TInds <: AbstractVector{TI}, TMeta <: Metadata}","StiffnessTopOptProblem{dim, TF}",false,false,9,"((((((((InpStiffness{dim, N, TF, TI, TBool, Tch, GO, TInds, TMeta} where TMeta <: Metadata) where TInds <: AbstractVector{TI}) where GO) where Tch <: ConstraintHandler) where TBool) where TI) where TF) where N) where dim","((((((((StiffnessTopOptProblem{dim, TF} where TMeta) where TInds) where GO) where Tch) where TBool) where TI) where TF) where N) where dim",false,true,true,true,true,data/ta-info/all/TopOptProblems.jl
src/Utilities/penalties.jl,ProjectedPenalty,tdstrc,"ProjectedPenalty{T, Tpen <: AbstractPenalty{T}, Tproj}",AbstractCPUPenalty{T},false,false,3,"((ProjectedPenalty{T, Tpen, Tproj} where Tproj) where Tpen <: AbstractPenalty{T}) where T",((AbstractCPUPenalty{T} where Tproj) where Tpen) where T,false,true,true,true,true,data/ta-info/all/TopOptProblems.jl
src/chebyhutch.jl,ChebyHutchSpace,tdmtbl,"ChebyHutchSpace{elt, TM, FN <: Function, FN2 <: Function, TA <: AbstractArray{elt, 1}, TV <: AbstractVecOrMat{elt}, I <: Int64}",Any,false,false,7,"((((((ChebyHutchSpace{elt, TM, FN, FN2, TA, TV, I} where I <: Int64) where TV <: AbstractVecOrMat{elt}) where TA <: AbstractArray{elt, 1}) where FN2 <: Function) where FN <: Function) where TM) where elt",((((((Any where I) where TV) where TA) where FN2) where FN) where TM) where elt,false,true,true,true,true,data/ta-info/all/TraceEstimators.jl
src/diagapp.jl,Diagappspace,tdstrc,"Diagappspace{T, TM <: AbstractMatrix{T}, TV <: AbstractVector{T}, F <: Function}",Any,false,false,4,"(((Diagappspace{T, TM, TV, F} where F <: Function) where TV <: AbstractVector{T}) where TM <: AbstractMatrix{T}) where T",(((Any where F) where TV) where TM) where T,false,true,true,true,true,data/ta-info/all/TraceEstimators.jl
src/hutchinson.jl,HutchWorkspace,tdstrc,"HutchWorkspace{T, TM <: AbstractMatrix{T}, F <: Function, TV <: AbstractVector{T}}",Any,false,false,4,"(((HutchWorkspace{T, TM, F, TV} where TV <: AbstractVector{T}) where F <: Function) where TM <: AbstractMatrix{T}) where T",(((Any where TV) where F) where TM) where T,false,true,true,true,true,data/ta-info/all/TraceEstimators.jl
src/slq.jl,SLQWorkspace,tdstrc,"SLQWorkspace{elt, TM <: AbstractMatrix{elt}, FN <: Function, FN2 <: Function, I <: Integer, TV <: AbstractVector{elt}, AV <: AbstractVector{elt}, TS <: SymTridiagonal, TM2 <: AbstractMatrix{elt}, R <: Real}",Any,false,false,10,"(((((((((SLQWorkspace{elt, TM, FN, FN2, I, TV, AV, TS, TM2, R} where R <: Real) where TM2 <: AbstractMatrix{elt}) where TS <: SymTridiagonal) where AV <: AbstractVector{elt}) where TV <: AbstractVector{elt}) where I <: Integer) where FN2 <: Function) where FN <: Function) where TM <: AbstractMatrix{elt}) where elt",(((((((((Any where R) where TM2) where TS) where AV) where TV) where I) where FN2) where FN) where TM) where elt,false,true,true,true,true,data/ta-info/all/TraceEstimators.jl
src/lib/array.jl,TrackedArray,tdstrc,"TrackedArray{T, N, A <: AbstractArray{T, N}}","AbstractArray{T, N}",false,false,3,"((TrackedArray{T, N, A} where A <: AbstractArray{T, N}) where N) where T","((AbstractArray{T, N} where A) where N) where T",false,true,true,true,true,data/ta-info/all/Tracker.jl
src/correlator.jl,EarlyPromptLateCorrelator,tdstrc,"EarlyPromptLateCorrelator{T, TA <: AbstractVector{T}}","AbstractCorrelator{T, TA}",false,false,2,"(EarlyPromptLateCorrelator{T, TA} where TA <: AbstractVector{T}) where T","(AbstractCorrelator{T, TA} where TA) where T",false,true,true,true,true,data/ta-info/all/Tracking.jl
src/combinators.jl,TeeRF,tdstrc,"TeeRF{N, T <: NTuple{N, Any}}",AbstractMultiCastingRF{N},false,false,2,"(TeeRF{N, T} where T <: NTuple{N, Any}) where N",(AbstractMultiCastingRF{N} where T) where N,false,true,true,true,true,data/ta-info/all/Transducers.jl
src/combinators.jl,ProductRF,tdstrc,"ProductRF{N, T <: NTuple{N, Any}}",AbstractMultiCastingRF{N},false,false,2,"(ProductRF{N, T} where T <: NTuple{N, Any}) where N",(AbstractMultiCastingRF{N} where T) where N,false,true,true,true,true,data/ta-info/all/Transducers.jl
src/groupby.jl,GroupByViewDict,tdstrc,"GroupByViewDict{K, V, S <: DefaultInitOf, D <: AbstractDict{K}}","AbstractDict{K, V}",false,false,4,"(((GroupByViewDict{K, V, S, D} where D <: AbstractDict{K}) where S <: DefaultInitOf) where V) where K","(((AbstractDict{K, V} where D) where S) where V) where K",false,true,true,true,true,data/ta-info/all/Transducers.jl
src/Mie/MieTransitionMatrix.jl,MieTransitionMatrix,tdstrc,"MieTransitionMatrix{CT, N, V <: AbstractVector{CT}}","AbstractTransitionMatrix{CT, N}",false,false,3,"((MieTransitionMatrix{CT, N, V} where V <: AbstractVector{CT}) where N) where CT","((AbstractTransitionMatrix{CT, N} where V) where N) where CT",false,true,true,true,true,data/ta-info/all/TransitionMatrices.jl
src/common/AbstractTransitionMatrix.jl,TransitionMatrix,tdstrc,"TransitionMatrix{CT, N, V <: AbstractArray{CT}}","AbstractTransitionMatrix{CT, N}",false,false,3,"((TransitionMatrix{CT, N, V} where V <: AbstractArray{CT}) where N) where CT","((AbstractTransitionMatrix{CT, N} where V) where N) where CT",false,true,true,true,true,data/ta-info/all/TransitionMatrices.jl
src/common/AxisymmetricTransitionMatrix.jl,AxisymmetricTransitionMatrix,tdstrc,"AxisymmetricTransitionMatrix{CT, N, V <: AbstractVector{<:AbstractMatrix{CT}}, T}","AbstractTransitionMatrix{CT, N}",false,false,4,"(((AxisymmetricTransitionMatrix{CT, N, V, T} where T) where V <: (AbstractVector{var""##ANON_TV#4718""} where var""##ANON_TV#4718"" <: AbstractMatrix{CT})) where N) where CT","(((AbstractTransitionMatrix{CT, N} where T) where V) where N) where CT",false,true,true,true,true,data/ta-info/all/TransitionMatrices.jl
src/common/RandomOrientationTransitionMatrix.jl,RandomOrientationTransitionMatrix,tdstrc,"RandomOrientationTransitionMatrix{CT, N, V <: AbstractArray{CT, 3}}","AbstractTransitionMatrix{CT, N}",false,false,3,"((RandomOrientationTransitionMatrix{CT, N, V} where V <: AbstractArray{CT, 3}) where N) where CT","((AbstractTransitionMatrix{CT, N} where V) where N) where CT",false,true,true,true,true,data/ta-info/all/TransitionMatrices.jl
src/polynomial/poly.jl,PolynomialLimbDark,tdstrc,"PolynomialLimbDark{T, VT <: AbstractVector{T}, MT <: AbstractMatrix{T}, AT <: AbstractArray{T}}",AbstractLimbDark,false,false,4,"(((PolynomialLimbDark{T, VT, MT, AT} where AT <: AbstractArray{T}) where MT <: AbstractMatrix{T}) where VT <: AbstractVector{T}) where T",(((AbstractLimbDark where AT) where MT) where VT) where T,false,true,true,true,true,data/ta-info/all/Transits.jl
src/polynomial/quad.jl,QuadLimbDark,tdstrc,"QuadLimbDark{T, VT <: StaticVector{3, T}}",AbstractLimbDark,false,false,2,"(QuadLimbDark{T, VT} where VT <: StaticVector{3, T}) where T",(AbstractLimbDark where VT) where T,false,true,true,true,true,data/ta-info/all/Transits.jl
src/callbacks_stage/positivity_zhang_shu.jl,PositivityPreservingLimiterZhangShu,tdstrc,"PositivityPreservingLimiterZhangShu{N, Thresholds <: NTuple{N, <:Real}, Variables <: NTuple{N, Any}}",Any,false,false,3,"((PositivityPreservingLimiterZhangShu{N, Thresholds, Variables} where Variables <: NTuple{N, Any}) where Thresholds <: (NTuple{N, var""##ANON_TV#2836""} where var""##ANON_TV#2836"" <: Real)) where N",((Any where Variables) where Thresholds) where N,false,true,true,true,true,data/ta-info/all/Trixi.jl
